City ID,City,Latitude,Longitude,Max Temperature (F),Humidity (%),Clouds (%),Wind Speed (mph),Country,DT,Date
3697441,el alto,-4.2714,-81.2147,72.57,70.0,86.0,14.61,PE,1644447718,2022-02-09 23:01:58
6145890,shelburne,44.0787,-80.2041,36.12,82.0,97.0,15.1,CA,1644447636,2022-02-09 23:00:36
1795857,shaowu,27.3409,117.4831,41.18,96.0,80.0,0.94,CN,1644447718,2022-02-09 23:01:58
2084442,vanimo,-2.6741,141.3028,80.44,82.0,78.0,1.81,PG,1644447719,2022-02-09 23:01:59
3150639,kabelvag,68.2114,14.4817,35.6,87.0,40.0,26.46,NO,1644447719,2022-02-09 23:01:59
1808722,hefei,31.8639,117.2808,38.16,91.0,100.0,1.48,CN,1644447603,2022-02-09 23:00:03
1278827,ambikapur,23.1167,83.2,61.38,69.0,99.0,6.42,IN,1644447719,2022-02-09 23:01:59
1529484,hami,42.8,93.45,26.08,38.0,100.0,3.02,CN,1644447720,2022-02-09 23:02:00
2453662,markala,13.7021,-6.0659,76.3,11.0,0.0,11.95,ML,1644447720,2022-02-09 23:02:00
1852357,shimoda,34.6667,138.95,37.11,95.0,100.0,18.97,JP,1644447720,2022-02-09 23:02:00
2455216,kita,13.0349,-9.4895,77.23,13.0,27.0,4.97,ML,1644447721,2022-02-09 23:02:01
1815656,changli,39.7042,119.1506,29.8,62.0,0.0,2.46,CN,1644447721,2022-02-09 23:02:01
2146219,hervey bay,-25.2986,152.8535,81.03,69.0,3.0,7.0,AU,1644447642,2022-02-09 23:00:42
627907,gomel,52.4345,30.9754,31.51,98.0,100.0,11.54,BY,1644447722,2022-02-09 23:02:02
2896643,ihlow,51.8833,13.3333,48.29,81.0,75.0,6.91,DE,1644447722,2022-02-09 23:02:02
3661944,tefe,-3.3542,-64.7114,86.11,79.0,20.0,3.44,BR,1644447723,2022-02-09 23:02:03
2027277,babstovo,48.1167,132.4833,1.89,97.0,100.0,4.85,RU,1644447723,2022-02-09 23:02:03
3416888,grindavik,63.8424,-22.4338,23.47,74.0,0.0,10.36,IS,1644447723,2022-02-09 23:02:03
4033557,tautira,-17.7333,-149.15,86.02,79.0,36.0,15.52,PF,1644447724,2022-02-09 23:02:04
207570,mwene-ditu,-7.0,23.45,66.76,93.0,100.0,1.12,CD,1644447724,2022-02-09 23:02:04
2026777,berkakit,56.5807,124.7681,-36.78,100.0,100.0,1.72,RU,1644447724,2022-02-09 23:02:04
3896774,carahue,-38.7,-73.1667,61.83,64.0,16.0,7.83,CL,1644447725,2022-02-09 23:02:05
656083,jamsa,61.8642,25.19,31.14,92.0,99.0,7.94,FI,1644447725,2022-02-09 23:02:05
525426,sobolevo,54.4299,31.8996,30.06,94.0,100.0,12.46,RU,1644447726,2022-02-09 23:02:06
1642773,japura,-0.3167,102.35,69.71,97.0,100.0,3.06,ID,1644447726,2022-02-09 23:02:06
3460232,jaguarao,-32.5661,-53.3758,68.81,61.0,13.0,10.47,BR,1644447727,2022-02-09 23:02:07
1623197,tual,-5.6667,132.75,80.35,85.0,100.0,17.76,ID,1644447727,2022-02-09 23:02:07
906221,mkushi,-13.6202,29.3939,64.09,96.0,100.0,0.18,ZM,1644447727,2022-02-09 23:02:07
1215502,banda aceh,5.5577,95.3222,77.04,80.0,100.0,3.4,ID,1644447728,2022-02-09 23:02:08
3584003,puerto el triunfo,13.2833,-88.55,83.35,54.0,53.0,6.22,SV,1644447728,2022-02-09 23:02:08
117392,saqqez,36.2499,46.2735,21.81,78.0,20.0,4.05,IR,1644447728,2022-02-09 23:02:08
1507116,dudinka,69.4058,86.1778,-3.39,97.0,100.0,16.58,RU,1644447729,2022-02-09 23:02:09
893485,chiredzi,-21.05,31.6667,75.6,52.0,19.0,3.98,ZW,1644447729,2022-02-09 23:02:09
