City ID,City,Latitude,Longitude,Max Temperature (F),Humidity (%),Clouds (%),Wind Speed (mph),Country,DT,Date
4852640,coralville,41.6764,-91.5805,55.63,46.0,0.0,6.91,US,1644345927,2022-02-08 18:45:27
187585,marsabit,2.3284,37.9899,73.47,34.0,100.0,8.08,KE,1644345928,2022-02-08 18:45:28
1816234,bozhou,33.8772,115.7703,34.63,78.0,100.0,4.45,CN,1644345928,2022-02-08 18:45:28
3396601,lago da pedra,-4.3333,-45.1667,86.07,70.0,38.0,1.59,BR,1644345928,2022-02-08 18:45:28
3347719,luena,-11.7833,19.9167,62.49,95.0,91.0,4.61,AO,1644345929,2022-02-08 18:45:29
2246451,saint-louis,16.3333,-15.0,96.44,8.0,0.0,9.66,SN,1644345930,2022-02-08 18:45:30
3584003,puerto el triunfo,13.2833,-88.55,94.06,50.0,13.0,11.48,SV,1644345931,2022-02-08 18:45:31
2017215,sangar,63.9242,127.4739,-38.56,100.0,100.0,1.54,RU,1644345932,2022-02-08 18:45:32
6201197,lahij,13.1667,44.5833,71.35,78.0,89.0,8.01,YE,1644345932,2022-02-08 18:45:32
2127202,anadyr,64.75,177.4833,-28.7,68.0,91.0,13.42,RU,1644345932,2022-02-08 18:45:32
2186111,ngunguru,-35.6167,174.5,74.16,99.0,81.0,10.11,NZ,1644345933,2022-02-08 18:45:33
637219,seinajoki,62.7945,22.8282,30.78,79.0,75.0,6.91,FI,1644345749,2022-02-08 18:42:29
237379,ndele,8.4109,20.6473,76.24,16.0,5.0,4.76,CF,1644345933,2022-02-08 18:45:33
2112802,hasaki,35.7333,140.8333,32.4,66.0,88.0,13.02,JP,1644345934,2022-02-08 18:45:34
2271968,aljezur,37.3191,-8.8033,56.84,79.0,0.0,12.41,PT,1644345934,2022-02-08 18:45:34
3524527,la trinitaria,16.1167,-92.05,58.26,79.0,100.0,5.39,MX,1644345935,2022-02-08 18:45:35
4219934,roswell,34.0232,-84.3616,56.71,40.0,0.0,8.05,US,1644345547,2022-02-08 18:39:07
2377450,nouakchott,18.0858,-15.9785,84.13,43.0,0.0,11.34,MR,1644345752,2022-02-08 18:42:32
2332515,lafia,8.4833,8.5167,86.41,12.0,63.0,4.65,NG,1644345935,2022-02-08 18:45:35
4992232,escanaba,45.7453,-87.0646,32.43,70.0,0.0,11.5,US,1644345936,2022-02-08 18:45:36
1495626,pangody,65.85,74.4859,-3.82,84.0,83.0,15.26,RU,1644345936,2022-02-08 18:45:36
4362001,mayo,38.8876,-76.5119,48.24,41.0,0.0,9.22,US,1644345936,2022-02-08 18:45:36
2174444,bowen,-20.0167,148.2333,70.02,74.0,8.0,6.04,AU,1644345937,2022-02-08 18:45:37
3423146,ilulissat,69.2167,-51.1,-5.78,65.0,20.0,19.57,GL,1644345938,2022-02-08 18:45:38
1847947,shingu,33.7333,135.9833,35.91,83.0,100.0,6.76,JP,1644345938,2022-02-08 18:45:38
510911,pervomayskiy,53.2485,40.2871,33.13,99.0,100.0,5.35,RU,1644345938,2022-02-08 18:45:38
2512186,puerto del rosario,28.5004,-13.8627,73.15,49.0,53.0,1.14,ES,1644345939,2022-02-08 18:45:39
88319,benghazi,32.1167,20.0667,55.53,49.0,5.0,26.26,LY,1644345939,2022-02-08 18:45:39
2157698,mildura,-34.2,142.15,71.56,60.0,100.0,1.14,AU,1644345940,2022-02-08 18:45:40
5955902,fort nelson,58.8053,-122.7002,-0.81,78.0,100.0,4.61,CA,1644345940,2022-02-08 18:45:40
